id_respiratoire,annee,patho_niv1,patho_niv2,patho_niv3,top,region,dept,ntop,npop,prevalence,libelle_classe_age,libelle_sexe
862,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,24,28,400,11770,3.398,de 35 a  39 ans,hommes
863,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,24,36,160,4850,3.235,de 35 a  39 ans,hommes
864,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,24,37,570,17180,3.324,de 35 a  39 ans,hommes
865,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,24,41,270,8110,3.279,de 35 a  39 ans,hommes
866,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,27,21,380,14740,2.606,de 35 a  39 ans,hommes
867,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,27,39,130,6970,1.924,de 35 a  39 ans,hommes
868,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,27,70,170,6250,2.786,de 35 a  39 ans,hommes
869,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,27,999,2080,75420,2.757,de 35 a  39 ans,hommes
870,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,28,14,630,19250,3.294,de 35 a  39 ans,hommes
871,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,32,60,790,24300,3.239,de 35 a  39 ans,hommes
872,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,32,62,1620,44720,3.625,de 35 a  39 ans,hommes
873,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,32,80,580,16120,3.623,de 35 a  39 ans,hommes
874,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,44,10,210,8120,2.624,de 35 a  39 ans,hommes
875,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,44,54,630,19790,3.183,de 35 a  39 ans,hommes
876,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,44,57,770,25450,3.038,de 35 a  39 ans,hommes
877,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,44,88,270,9570,2.8,de 35 a  39 ans,hommes
878,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,44,999,4390,150940,2.908,de 35 a  39 ans,hommes
879,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,52,53,220,7840,2.794,de 35 a  39 ans,hommes
880,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,52,72,500,14690,3.378,de 35 a  39 ans,hommes
881,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,52,85,710,18840,3.785,de 35 a  39 ans,hommes
882,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,52,999,3690,110760,3.331,de 35 a  39 ans,hommes
883,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,53,999,3490,93260,3.746,de 35 a  39 ans,hommes
884,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,19,210,5760,3.609,de 35 a  39 ans,hommes
885,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,33,1900,51880,3.657,de 35 a  39 ans,hommes
886,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,64,750,19170,3.922,de 35 a  39 ans,hommes
887,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,11,270,9150,2.996,de 35 a  39 ans,hommes
888,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,31,1350,46930,2.883,de 35 a  39 ans,hommes
889,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,34,980,34810,2.815,de 35 a  39 ans,hommes
890,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,46,110,3950,2.66,de 35 a  39 ans,hommes
891,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,48,40,1900,2.053,de 35 a  39 ans,hommes
892,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,81,330,10140,3.244,de 35 a  39 ans,hommes
893,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,82,250,7280,3.381,de 35 a  39 ans,hommes
894,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,1,530,18610,2.87,de 35 a  39 ans,hommes
895,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,15,100,3380,3.019,de 35 a  39 ans,hommes
896,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,38,1010,38560,2.614,de 35 a  39 ans,hommes
897,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,42,580,21370,2.728,de 35 a  39 ans,hommes
898,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,63,470,18500,2.525,de 35 a  39 ans,hommes
899,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,7,230,8660,2.633,de 35 a  39 ans,hommes
900,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,93,83,820,30730,2.668,de 35 a  39 ans,hommes
901,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,93,84,400,16400,2.463,de 35 a  39 ans,hommes
902,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,2,972,390,10870,3.57,de 35 a  39 ans,femmes
903,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,2,999,390,10870,3.57,de 35 a  39 ans,femmes
904,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,3,973,130,7800,1.717,de 35 a  39 ans,femmes
905,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,6,999,80,5130,1.598,de 35 a  39 ans,femmes
906,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,11,94,1540,51570,2.986,de 35 a  39 ans,femmes
907,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,11,95,1620,47430,3.407,de 35 a  39 ans,femmes
908,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,27,39,210,7390,2.827,de 35 a  39 ans,femmes
909,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,27,71,510,14930,3.422,de 35 a  39 ans,femmes
910,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,27,999,2710,80900,3.349,de 35 a  39 ans,femmes
911,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,28,999,4350,100920,4.309,de 35 a  39 ans,femmes
912,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,32,59,3260,85570,3.807,de 35 a  39 ans,femmes
913,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,44,10,300,8910,3.402,de 35 a  39 ans,femmes
914,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,44,68,740,23500,3.14,de 35 a  39 ans,femmes
915,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,52,44,1780,49330,3.604,de 35 a  39 ans,femmes
916,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,52,53,240,8440,2.854,de 35 a  39 ans,femmes
917,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,52,85,780,20230,3.866,de 35 a  39 ans,femmes
918,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,53,35,1180,35500,3.326,de 35 a  39 ans,femmes
919,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,53,56,790,21920,3.622,de 35 a  39 ans,femmes
920,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,53,999,3740,100370,3.726,de 35 a  39 ans,femmes
921,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,16,380,9530,3.996,de 35 a  39 ans,femmes
922,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,17,700,18630,3.731,de 35 a  39 ans,femmes
923,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,23,110,2570,4.321,de 35 a  39 ans,femmes
924,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,40,560,12760,4.398,de 35 a  39 ans,femmes
925,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,75,86,470,12640,3.688,de 35 a  39 ans,femmes
926,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,30,820,23500,3.482,de 35 a  39 ans,femmes
927,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,34,1330,38260,3.464,de 35 a  39 ans,femmes
928,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,66,530,14440,3.664,de 35 a  39 ans,femmes
929,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,82,290,8070,3.617,de 35 a  39 ans,femmes
930,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,76,9,180,4310,4.081,de 35 a  39 ans,femmes
931,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,15,120,3670,3.133,de 35 a  39 ans,femmes
932,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,3,290,8680,3.365,de 35 a  39 ans,femmes
933,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,43,150,6130,2.496,de 35 a  39 ans,femmes
934,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,63,610,19580,3.091,de 35 a  39 ans,femmes
935,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,74,750,29450,2.553,de 35 a  39 ans,femmes
936,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,84,999,7700,260620,2.953,de 35 a  39 ans,femmes
937,2020,Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),Maladies respiratoires chroniques (hors mucoviscidose),RES_CAT_EXC,93,84,540,17980,3.009,de 35 a  39 ans,femmes
